SimTime,RunTag,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,random_opt_cost,random_opt_ratio,random_partition_cost,random_bb,random_makespan,random_time,random_dag_makespan,random_lssp_makespan,random_lssp_swprio_makespan,random_best_makespan,greedy_opt_cost,greedy_opt_ratio,greedy_partition_cost,greedy_bb,greedy_makespan,greedy_time,greedy_dag_makespan,greedy_lssp_makespan,greedy_lssp_swprio_makespan,greedy_best_makespan,diff_gnn_opt_cost,diff_gnn_opt_ratio,diff_gnn_partition_cost,diff_gnn_bb,diff_gnn_makespan,diff_gnn_time,diff_gnn_dag_makespan,diff_gnn_lssp_makespan,diff_gnn_lssp_swprio_makespan,diff_gnn_best_makespan,diff_gnn_order_opt_cost,diff_gnn_order_opt_ratio,diff_gnn_order_partition_cost,diff_gnn_order_bb,diff_gnn_order_makespan,diff_gnn_order_time,diff_gnn_order_dag_makespan,diff_gnn_order_lssp_makespan,diff_gnn_order_lssp_swprio_makespan,diff_gnn_order_best_makespan,gcps_opt_cost,gcps_opt_ratio,gcps_partition_cost,gcps_bb,gcps_makespan,gcps_time,gcps_dag_makespan,gcps_lssp_makespan,gcps_lssp_swprio_makespan,gcps_best_makespan,pso_opt_cost,pso_opt_ratio,pso_partition_cost,pso_bb,pso_makespan,pso_time,pso_dag_makespan,pso_lssp_makespan,pso_lssp_swprio_makespan,pso_best_makespan,dbpso_opt_cost,dbpso_opt_ratio,dbpso_partition_cost,dbpso_bb,dbpso_makespan,dbpso_time,dbpso_dag_makespan,dbpso_lssp_makespan,dbpso_lssp_swprio_makespan,dbpso_best_makespan,clpso_opt_cost,clpso_opt_ratio,clpso_partition_cost,clpso_bb,clpso_makespan,clpso_time,clpso_dag_makespan,clpso_lssp_makespan,clpso_lssp_swprio_makespan,clpso_best_makespan,ccpso_opt_cost,ccpso_opt_ratio,ccpso_partition_cost,ccpso_bb,ccpso_makespan,ccpso_time,ccpso_dag_makespan,ccpso_lssp_makespan,ccpso_lssp_swprio_makespan,ccpso_best_makespan,esa_opt_cost,esa_opt_ratio,esa_partition_cost,esa_bb,esa_makespan,esa_time,esa_dag_makespan,esa_lssp_makespan,esa_lssp_swprio_makespan,esa_best_makespan,shade_opt_cost,shade_opt_ratio,shade_partition_cost,shade_bb,shade_makespan,shade_time,shade_dag_makespan,shade_lssp_makespan,shade_lssp_swprio_makespan,shade_best_makespan,jade_opt_cost,jade_opt_ratio,jade_partition_cost,jade_bb,jade_makespan,jade_time,jade_dag_makespan,jade_lssp_makespan,jade_lssp_swprio_makespan,jade_best_makespan,gl25_opt_cost,gl25_opt_ratio,gl25_partition_cost,gl25_bb,gl25_makespan,gl25_time,gl25_dag_makespan,gl25_lssp_makespan,gl25_lssp_swprio_makespan,gl25_best_makespan,diff_gnn_order_solution_valid,diff_gnn_order_initial_solution_valid,diff_gnn_order_was_repaired,diff_gnn_order_num_repaired_nodes,diff_gnn_order_repair_strategy,diff_gnn_order_area_used,diff_gnn_order_area_budget,diff_gnn_order_validity_note
2026-04-10 08:49:47,20260410-083313,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,1000,0.1,0.5,1.0,0.5,42,5259.830603754292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54059.066058582604,10.277719974479226,73403.93970773145,optimize_single_point_makespan,54059.066058582604,979.847859621048,16236.754759204061,54059.066058582604,58393.44183093071,54059.066058582604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,25190.564781505927,25197.828124663567,Valid solution; no area repair needed.
2026-04-10 09:07:42,20260410-083313,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,1000,0.1,0.5,1.0,0.5,43,5024.247242312693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53540.97313215365,10.656516399361829,70474.93784887217,optimize_single_point_makespan,53540.97313215365,1069.689218044281,14323.778785267514,53540.97313215365,58719.84618057454,53540.97313215365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,25167.77631048771,25167.81603825417,Valid solution; no area repair needed.
2026-04-10 09:25:25,20260410-083313,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,1000,0.1,0.5,1.0,0.5,44,4959.513193260408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52883.35522344408,10.663013316570755,70602.14142335321,optimize_single_point_makespan,52883.35522344408,1059.4388439655304,14867.075673140092,52883.35522344408,58559.983316690574,52883.35522344408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,25113.805155035992,25135.539384860236,Valid solution; no area repair needed.
2026-04-10 09:44:03,20260410-083313,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,1000,0.1,0.5,1.0,0.5,45,5107.540851681369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52112.64119080326,10.203078683873498,69648.74783081663,optimize_single_point_makespan,52112.64119080326,1113.0525970458984,14478.188811201535,52112.64119080326,57455.43173534645,52112.64119080326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,24641.118372854482,24659.499547086758,Valid solution; no area repair needed.
2026-04-10 10:01:54,20260410-083313,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,1000,0.1,0.5,1.0,0.5,46,5027.612443241264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47366.11769527048,9.421195096083002,64883.28049089178,optimize_single_point_makespan,47366.11769527048,1066.575237751007,14266.303528487371,47366.11769527048,51491.03025865974,47366.11769527048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,24858.63150406027,24864.340146809936,Valid solution; no area repair needed.
2026-04-10 11:18:00,20260410-111339,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,1000,0.1,0.5,1.0,0.5,42,5259.830603754292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52765.91418587455,10.031865693205406,71879.30189159916,optimize_single_point_makespan,52765.91418587455,233.65792441368103,16064.324394633744,52765.91418587455,58670.674522008536,52765.91418587455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,25174.571583491856,25197.828124663567,Valid solution; no area repair needed.
