graph_name,family,nodes,area_constraint,method,mean_optimization_time_sec,mean_postprocess_time_sec,mean_total_runtime_sec,median_total_runtime_sec,std_total_runtime_sec,num_runs
mobile_net_tosa,pytorch-graphs,830,0.5,ccpso,165.150525375735,0.095228677149862,165.24575405288488,165.24575405288488,,1
mobile_net_tosa,pytorch-graphs,830,0.5,clpso,163.78581598307937,0.0926665607839822,163.87848254386336,163.87848254386336,,1
mobile_net_tosa,pytorch-graphs,830,0.5,dbpso,3773.273083072156,0.0901867398060858,3773.363269811962,3773.363269811962,,1
mobile_net_tosa,pytorch-graphs,830,0.5,diff_gnn_order,852.9960251417942,282.504982852377,1135.5010079941712,1135.5010079941712,,1
mobile_net_tosa,pytorch-graphs,830,0.5,esa,857.7334361700341,0.0926694329828023,857.8261056030169,857.8261056030169,,1
mobile_net_tosa,pytorch-graphs,830,0.5,gcps,81.58083645720035,0.0882536321878433,81.66909008938819,81.66909008938819,,1
mobile_net_tosa,pytorch-graphs,830,0.5,gl25,1511.011665651109,0.0901736370287835,1511.101839288138,1511.101839288138,,1
mobile_net_tosa,pytorch-graphs,830,0.5,greedy,0.7327654147520661,0.0912695047445595,0.8240349194966257,0.8240349194966257,,1
mobile_net_tosa,pytorch-graphs,830,0.5,jade,1612.5301531227306,0.0922130797989666,1612.6223662025295,1612.6223662025295,,1
mobile_net_tosa,pytorch-graphs,830,0.5,pso,3675.460778478999,0.0878031831234693,3675.548581662122,3675.548581662122,,1
mobile_net_tosa,pytorch-graphs,830,0.5,random,409.2056032558903,0.0908933188766241,409.2964965747669,409.2964965747669,,1
mobile_net_tosa,pytorch-graphs,830,0.5,shade,1622.985740331933,0.0929260849952697,1623.0786664169282,1623.0786664169282,,1
