SimTime,RunTag,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,random_opt_cost,random_opt_ratio,random_partition_cost,random_bb,random_makespan,random_time,random_dag_makespan,random_lssp_makespan,random_lssp_swprio_makespan,random_best_makespan,greedy_opt_cost,greedy_opt_ratio,greedy_partition_cost,greedy_bb,greedy_makespan,greedy_time,greedy_dag_makespan,greedy_lssp_makespan,greedy_lssp_swprio_makespan,greedy_best_makespan,diff_gnn_opt_cost,diff_gnn_opt_ratio,diff_gnn_partition_cost,diff_gnn_bb,diff_gnn_makespan,diff_gnn_time,diff_gnn_dag_makespan,diff_gnn_lssp_makespan,diff_gnn_lssp_swprio_makespan,diff_gnn_best_makespan,diff_gnn_order_opt_cost,diff_gnn_order_opt_ratio,diff_gnn_order_partition_cost,diff_gnn_order_bb,diff_gnn_order_makespan,diff_gnn_order_time,diff_gnn_order_dag_makespan,diff_gnn_order_lssp_makespan,diff_gnn_order_lssp_swprio_makespan,diff_gnn_order_best_makespan,gcps_opt_cost,gcps_opt_ratio,gcps_partition_cost,gcps_bb,gcps_makespan,gcps_time,gcps_dag_makespan,gcps_lssp_makespan,gcps_lssp_swprio_makespan,gcps_best_makespan,pso_opt_cost,pso_opt_ratio,pso_partition_cost,pso_bb,pso_makespan,pso_time,pso_dag_makespan,pso_lssp_makespan,pso_lssp_swprio_makespan,pso_best_makespan,dbpso_opt_cost,dbpso_opt_ratio,dbpso_partition_cost,dbpso_bb,dbpso_makespan,dbpso_time,dbpso_dag_makespan,dbpso_lssp_makespan,dbpso_lssp_swprio_makespan,dbpso_best_makespan,clpso_opt_cost,clpso_opt_ratio,clpso_partition_cost,clpso_bb,clpso_makespan,clpso_time,clpso_dag_makespan,clpso_lssp_makespan,clpso_lssp_swprio_makespan,clpso_best_makespan,ccpso_opt_cost,ccpso_opt_ratio,ccpso_partition_cost,ccpso_bb,ccpso_makespan,ccpso_time,ccpso_dag_makespan,ccpso_lssp_makespan,ccpso_lssp_swprio_makespan,ccpso_best_makespan,esa_opt_cost,esa_opt_ratio,esa_partition_cost,esa_bb,esa_makespan,esa_time,esa_dag_makespan,esa_lssp_makespan,esa_lssp_swprio_makespan,esa_best_makespan,shade_opt_cost,shade_opt_ratio,shade_partition_cost,shade_bb,shade_makespan,shade_time,shade_dag_makespan,shade_lssp_makespan,shade_lssp_swprio_makespan,shade_best_makespan,jade_opt_cost,jade_opt_ratio,jade_partition_cost,jade_bb,jade_makespan,jade_time,jade_dag_makespan,jade_lssp_makespan,jade_lssp_swprio_makespan,jade_best_makespan,gl25_opt_cost,gl25_opt_ratio,gl25_partition_cost,gl25_bb,gl25_makespan,gl25_time,gl25_dag_makespan,gl25_lssp_makespan,gl25_lssp_swprio_makespan,gl25_best_makespan,diff_gnn_order_solution_valid,diff_gnn_order_initial_solution_valid,diff_gnn_order_was_repaired,diff_gnn_order_num_repaired_nodes,diff_gnn_order_repair_strategy,diff_gnn_order_area_used,diff_gnn_order_area_budget,diff_gnn_order_validity_note
2026-04-06 21:08:49,20260406-201814,001__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,42,307.33514791026454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.707490359519,6.402481147174382,2206.9325638932473,optimize_single_point_makespan,1967.707490359519,367.05684661865234,1680.4271210164193,1967.707490359519,1967.707490359519,1967.707490359519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1658.5074427603556,1749.5697744342538,Valid solution; no area repair needed.
2026-04-06 21:08:54,20260406-201814,004__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,45,304.355019688363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808.6509970010416,9.228206585443843,3072.9122738267192,optimize_single_point_makespan,2808.650997001042,371.8629367351532,2197.50165192677,2808.650997001042,2808.6509970010416,2808.6509970010416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1840.7302586065557,1853.578818202341,Valid solution; no area repair needed.
2026-04-06 21:08:54,20260406-201814,005__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,46,295.2836428230921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.6353336850784,6.853191441076409,2470.214009836315,optimize_single_point_makespan,2023.6353336850784,372.1541910171509,1229.435407031029,2023.6353336850784,2023.6353336850784,2023.6353336850784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1439.1456849499978,1690.0282391014848,Valid solution; no area repair needed.
2026-04-06 21:08:55,20260406-201814,002__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,43,365.5467348744756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.3738883298793,5.641888414180676,2506.682286755218,optimize_single_point_makespan,2062.3738883298793,372.20994782447815,1742.6650191789313,2062.3738883298793,2062.3738883298793,2062.3738883298793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1690.8609026063534,1745.5111426700803,Valid solution; no area repair needed.
2026-04-06 21:08:57,20260406-201814,003__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,44,325.16994031462343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.877919008818,8.28452321393027,3145.921732140036,optimize_single_point_makespan,2693.877919008818,374.5990045070648,2137.161582804156,2693.877919008818,2693.8779190088185,2693.877919008818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1682.105136487319,1688.7015314767941,Valid solution; no area repair needed.
2026-04-06 21:08:57,20260406-201814,006__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,47,346.9544242555434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.0914705590712,7.721738889214543,3221.5454821421913,optimize_single_point_makespan,2679.0914705590712,374.94251918792725,2173.8229418572146,2679.0914705590712,2679.0914705590712,2679.0914705590712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1577.9253744276239,1582.0618011650145,Valid solution; no area repair needed.
2026-04-06 21:09:00,20260406-201814,007__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,48,315.3814826899511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.4506346323146,6.790032871833369,2632.33836976293,optimize_single_point_makespan,2141.4506346323146,377.2846441268921,1522.8815583802557,2141.4506346323146,2141.4506346323146,2141.4506346323146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1682.9828408801409,1725.0649356933031,Valid solution; no area repair needed.
2026-04-06 21:08:58,20260406-201814,009__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,50,391.1891445118002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.9095103761506,6.385426450147318,2972.8882718933523,optimize_single_point_makespan,2497.9095103761506,375.95070934295654,2086.176162614506,2497.9095103761506,2497.909510376151,2497.9095103761506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1445.9518253510403,1465.7190842891584,Valid solution; no area repair needed.
2026-04-06 21:08:55,20260406-201814,010__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,51,400.669904674175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814.9834641764032,7.025692300163023,3546.999622717013,optimize_single_point_makespan,2814.9834641764032,372.7856719493866,2351.4000446990913,2814.9834641764032,2814.9834641764032,2814.9834641764032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1690.5050498586143,1737.3128004107277,Valid solution; no area repair needed.
2026-04-06 21:09:03,20260406-201814,008__anomaly_detection_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,68,0.1,0.5,1.0,0.5,49,338.64079196812855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.9587967702716,4.311231344237102,1868.0786900178553,optimize_single_point_makespan,1459.9587967702716,381.0780830383301,1308.6900515329528,1459.9587967702716,1459.9587967702716,1459.9587967702716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0,,1825.7418151416634,1876.784552117614,Valid solution; no area repair needed.
