SimTime,RunTag,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,mip_status,mip_model_makespan,mip_lp_makespan,mip_lssp_makespan,mip_opt_cost,mip_opt_ratio,mip_partition_cost,mip_bb,mip_makespan,mip_time,mip_solution_valid,mip_initial_solution_valid,mip_was_repaired,mip_num_repaired_nodes,mip_repair_strategy,mip_area_used,mip_area_budget,mip_validity_note,mip_timeout_note
2026-04-08 14:02:18,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,42,925.4948362130584,optimal,508.1253824260696,546.1734677925809,1338.7030515444962,1338.7030515444962,1.4464727399476416,2299.3056806180234,milp_eval,1338.7030515444962,1175.0,True,True,False,0,benefit_per_area,8146.819416349553,8152.357263493591,Valid solution; no area repair needed.,
2026-04-08 14:08:21,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,43,866.0671558888303,optimal,456.8378263337146,493.3520489303316,1913.195658784832,1913.195658784832,2.209061555765097,2921.831579731077,milp_eval,1913.195658784832,1538.0,True,True,False,0,benefit_per_area,8203.298835668178,8212.679948519026,Valid solution; no area repair needed.,
2026-04-08 14:15:19,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,44,883.7018352079447,optimal,478.832643598353,681.7589697086287,1378.1092223472388,1378.1092223472388,1.5594730795404026,2529.6311373693006,milp_eval,1378.1092223472388,1956.0,True,True,False,0,benefit_per_area,7788.3756083761555,7808.013699973732,Valid solution; no area repair needed.,
2026-04-08 14:09:14,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,45,899.3606974449939,optimal,490.1127680531216,573.3056731571936,871.6160039233795,871.6160039233795,0.9691506493441012,1838.9023751788,milp_eval,871.6160039233795,1592.0,True,True,False,0,benefit_per_area,8224.746995656707,8242.399646913454,Valid solution; no area repair needed.,
2026-04-08 13:45:18,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,46,911.3437585015308,optimal,497.6221818131149,497.6221835602232,761.0983879478915,761.0983879478915,0.8351386409880295,1715.1054622771037,milp_eval,761.0983879478915,155.0,True,True,False,0,benefit_per_area,7992.477083721648,8009.60663514326,Valid solution; no area repair needed.,
2026-04-08 13:52:39,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,47,948.7827687896524,optimal,509.029630889423,709.1006918251616,1843.137669312906,1843.137669312906,1.942634004266507,3101.3497431394817,milp_eval,1843.137669312906,597.0,True,True,False,0,benefit_per_area,8216.09417497486,8223.385994536828,Valid solution; no area repair needed.,
2026-04-08 14:04:49,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,48,889.1503704896245,optimal,457.9578122470501,542.949703747647,1129.1594767758415,1129.1594767758415,1.269930839880382,2323.512721067072,milp_eval,1129.1594767758415,1328.0,True,True,False,0,benefit_per_area,8509.41011621129,8519.3850533683,Valid solution; no area repair needed.,
2026-04-08 14:12:10,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,50,836.3092224716801,optimal,459.503758388256,676.0040740144224,1486.7934431412996,1486.7934431412996,1.7778034765025528,2637.551129928409,milp_eval,1486.7934431412996,1765.0,True,True,False,0,benefit_per_area,8620.787954638392,8643.491541064801,Valid solution; no area repair needed.,
2026-04-08 14:11:57,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,51,887.9244086044768,optimal,440.16860887284565,567.0122199693176,1414.2972694782711,1414.2972694782711,1.5928126941583671,2592.748300769984,milp_eval,1414.2972694782711,1752.0,True,True,False,0,benefit_per_area,8611.715245682564,8655.256289116667,Valid solution; no area repair needed.,
