SimTime,RunTag,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,mip_status,mip_model_makespan,mip_lp_makespan,mip_lssp_makespan,mip_opt_cost,mip_opt_ratio,mip_partition_cost,mip_bb,mip_makespan,mip_time,mip_solution_valid,mip_initial_solution_valid,mip_was_repaired,mip_num_repaired_nodes,mip_repair_strategy,mip_area_used,mip_area_budget,mip_validity_note,mip_timeout_note
2026-04-07 18:28:01,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,42,599.2268350047231,optimal_inaccurate,2466.2252775981774,2875.053468881803,5368.218506228068,5368.218506228068,8.958574937962776,6133.368662509457,milp_eval,5368.218506228068,3641.0,True,True,False,0,benefit_per_area,3145.0462544903166,3150.525255019212,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:01,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,43,645.5680731346673,optimal_inaccurate,2814.780132133725,3176.0942208667525,5211.104908183862,5211.104908183862,8.072123026283567,6091.848306781129,milp_eval,5211.104908183862,3640.0,True,True,False,0,benefit_per_area,3084.214933180839,3099.779137411923,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:00,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,44,580.1438126518182,optimal_inaccurate,1853.0850199252168,2445.871022802612,4413.300315770684,4413.300315770684,7.6072522356097085,4955.217432779617,milp_eval,4413.300315770684,3641.0,True,True,False,0,benefit_per_area,3072.82085217558,3073.9349544478746,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:02,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,45,611.9037696745918,optimal_inaccurate,2595.381548587693,3132.37844700986,5415.589870617671,5415.589870617671,8.85039468460484,5958.322897389418,milp_eval,5415.589870617671,3641.0,True,True,False,0,benefit_per_area,3364.894237694266,3395.5922615188783,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:01,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,46,580.7922897504728,optimal_inaccurate,2390.492800130342,3294.2408734230758,6134.174547180577,6134.174547180577,10.56173550412664,7348.187200595085,milp_eval,6134.174547180577,3641.0,True,True,False,0,benefit_per_area,3073.447327023059,3083.555614679067,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:01,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,47,620.0649065580232,optimal_inaccurate,2668.5071669586096,3358.2779101351925,5111.770004107909,5111.770004107909,8.243927288972563,5986.9163424366325,milp_eval,5111.770004107909,3640.0,True,True,False,0,benefit_per_area,3245.6814755557107,3265.502778202545,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:01,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,48,628.0914627206419,optimal_inaccurate,2810.262027909574,3509.740777679695,6857.908211817059,6857.908211817059,10.91864580058346,7295.090590017759,milp_eval,6857.908211817059,3640.0,True,True,False,0,benefit_per_area,3327.9777227962536,3335.7915505691417,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:27:59,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,49,643.6449878122468,optimal_inaccurate,2797.5938213693007,3422.052533893332,6048.951285024851,6048.951285024851,9.39796223005678,6968.846474223021,milp_eval,6048.951285024851,3641.0,True,True,False,0,benefit_per_area,2828.782186003742,2861.294372556278,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:01,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,50,605.7635833139905,optimal_inaccurate,2616.8179796557038,3012.9296388940197,6185.068107647452,6185.068107647452,10.210366350863143,7324.052473724867,milp_eval,6185.068107647452,3641.0,True,True,False,0,benefit_per_area,2967.03122608977,2993.660091493233,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
2026-04-07 18:28:01,20260407-172700,image_classification_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,125,0.1,0.5,1.0,0.5,51,683.1143929312019,optimal_inaccurate,3028.65293906737,3775.73988437142,5980.152772843211,5980.152772843211,8.75424794840399,7095.00082668759,milp_eval,5980.152772843211,3640.0,True,True,False,0,benefit_per_area,3033.7003171524466,3053.538960814566,Valid incumbent solution; no area repair needed.,Time limit exceeded; CSV row records the best incumbent artifact written before timeout.
