SimTime,RunTag,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,mip_status,mip_model_makespan,mip_lp_makespan,mip_lssp_makespan,mip_opt_cost,mip_opt_ratio,mip_partition_cost,mip_bb,mip_makespan,mip_time,mip_solution_valid,mip_initial_solution_valid,mip_was_repaired,mip_num_repaired_nodes,mip_repair_strategy,mip_area_used,mip_area_budget,mip_validity_note,mip_timeout_note
2026-04-08 14:02:18,20260408-134103,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,42,925.4948362130583,optimal,508.1253824260696,546.1734677925809,1338.7030515444962,1338.7030515444962,1.4464727399476416,2299.3056806180234,milp_eval,1338.7030515444962,1175.0,True,True,False,0,benefit_per_area,8146.819416349553,8152.357263493591,Valid solution; no area repair needed.,
2026-04-08 15:06:41,20260408-144506,squeeze_net_tosa_area-0.90_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.9,42,925.4948362130583,optimal,508.1253824260696,546.1734677925809,1338.7030515444962,1338.7030515444962,1.4464727399476416,2299.3056806180234,milp_eval,1338.7030515444962,1156.0,True,True,False,0,benefit_per_area,8146.819416349553,8152.357263493591,Valid solution; no area repair needed.,
