SimTime,RunTag,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,random_opt_cost,random_opt_ratio,random_partition_cost,random_bb,random_makespan,random_time,random_dag_makespan,random_lssp_makespan,random_lssp_swprio_makespan,random_best_makespan,greedy_opt_cost,greedy_opt_ratio,greedy_partition_cost,greedy_bb,greedy_makespan,greedy_time,greedy_dag_makespan,greedy_lssp_makespan,greedy_lssp_swprio_makespan,greedy_best_makespan,diff_gnn_order_opt_cost,diff_gnn_order_opt_ratio,diff_gnn_order_partition_cost,diff_gnn_order_bb,diff_gnn_order_makespan,diff_gnn_order_time,diff_gnn_order_dag_makespan,diff_gnn_order_lssp_makespan,diff_gnn_order_lssp_swprio_makespan,diff_gnn_order_best_makespan,random_solution_valid,random_initial_solution_valid,random_was_repaired,random_num_repaired_nodes,random_repair_strategy,random_area_used,random_area_budget,random_validity_note,greedy_solution_valid,greedy_initial_solution_valid,greedy_was_repaired,greedy_num_repaired_nodes,greedy_repair_strategy,greedy_area_used,greedy_area_budget,greedy_validity_note,diff_gnn_order_solution_valid,diff_gnn_order_initial_solution_valid,diff_gnn_order_was_repaired,diff_gnn_order_num_repaired_nodes,diff_gnn_order_repair_strategy,diff_gnn_order_area_used,diff_gnn_order_area_budget,diff_gnn_order_validity_note,diff_gnn_opt_cost,diff_gnn_opt_ratio,diff_gnn_partition_cost,diff_gnn_bb,diff_gnn_makespan,diff_gnn_time,diff_gnn_dag_makespan,diff_gnn_lssp_makespan,diff_gnn_lssp_swprio_makespan,diff_gnn_best_makespan,gcps_opt_cost,gcps_opt_ratio,gcps_partition_cost,gcps_bb,gcps_makespan,gcps_time,gcps_dag_makespan,gcps_lssp_makespan,gcps_lssp_swprio_makespan,gcps_best_makespan,pso_opt_cost,pso_opt_ratio,pso_partition_cost,pso_bb,pso_makespan,pso_time,pso_dag_makespan,pso_lssp_makespan,pso_lssp_swprio_makespan,pso_best_makespan,dbpso_opt_cost,dbpso_opt_ratio,dbpso_partition_cost,dbpso_bb,dbpso_makespan,dbpso_time,dbpso_dag_makespan,dbpso_lssp_makespan,dbpso_lssp_swprio_makespan,dbpso_best_makespan,clpso_opt_cost,clpso_opt_ratio,clpso_partition_cost,clpso_bb,clpso_makespan,clpso_time,clpso_dag_makespan,clpso_lssp_makespan,clpso_lssp_swprio_makespan,clpso_best_makespan,ccpso_opt_cost,ccpso_opt_ratio,ccpso_partition_cost,ccpso_bb,ccpso_makespan,ccpso_time,ccpso_dag_makespan,ccpso_lssp_makespan,ccpso_lssp_swprio_makespan,ccpso_best_makespan,esa_opt_cost,esa_opt_ratio,esa_partition_cost,esa_bb,esa_makespan,esa_time,esa_dag_makespan,esa_lssp_makespan,esa_lssp_swprio_makespan,esa_best_makespan,shade_opt_cost,shade_opt_ratio,shade_partition_cost,shade_bb,shade_makespan,shade_time,shade_dag_makespan,shade_lssp_makespan,shade_lssp_swprio_makespan,shade_best_makespan,jade_opt_cost,jade_opt_ratio,jade_partition_cost,jade_bb,jade_makespan,jade_time,jade_dag_makespan,jade_lssp_makespan,jade_lssp_swprio_makespan,jade_best_makespan,gl25_opt_cost,gl25_opt_ratio,gl25_partition_cost,gl25_bb,gl25_makespan,gl25_time,gl25_dag_makespan,gl25_lssp_makespan,gl25_lssp_swprio_makespan,gl25_best_makespan,gl25_solution_valid,gl25_initial_solution_valid,gl25_was_repaired,gl25_num_repaired_nodes,gl25_repair_strategy,gl25_area_used,gl25_area_budget,gl25_validity_note,gcps_solution_valid,gcps_initial_solution_valid,gcps_was_repaired,gcps_num_repaired_nodes,gcps_repair_strategy,gcps_area_used,gcps_area_budget,gcps_validity_note,esa_solution_valid,esa_initial_solution_valid,esa_was_repaired,esa_num_repaired_nodes,esa_repair_strategy,esa_area_used,esa_area_budget,esa_validity_note,pso_solution_valid,pso_initial_solution_valid,pso_was_repaired,pso_num_repaired_nodes,pso_repair_strategy,pso_area_used,pso_area_budget,pso_validity_note,dbpso_solution_valid,dbpso_initial_solution_valid,dbpso_was_repaired,dbpso_num_repaired_nodes,dbpso_repair_strategy,dbpso_area_used,dbpso_area_budget,dbpso_validity_note,clpso_solution_valid,clpso_initial_solution_valid,clpso_was_repaired,clpso_num_repaired_nodes,clpso_repair_strategy,clpso_area_used,clpso_area_budget,clpso_validity_note,ccpso_solution_valid,ccpso_initial_solution_valid,ccpso_was_repaired,ccpso_num_repaired_nodes,ccpso_repair_strategy,ccpso_area_used,ccpso_area_budget,ccpso_validity_note,shade_solution_valid,shade_initial_solution_valid,shade_was_repaired,shade_num_repaired_nodes,shade_repair_strategy,shade_area_used,shade_area_budget,shade_validity_note,jade_solution_valid,jade_initial_solution_valid,jade_was_repaired,jade_num_repaired_nodes,jade_repair_strategy,jade_area_used,jade_area_budget,jade_validity_note
2026-04-08 14:53:41,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,44,880.3975676869239,8543.037518026596,9.703613266983224,8543.037518026593,optimize_random_makespan_lssp,8543.037518026596,0.1700987815856933,8543.037518026596,8543.037518026596,,8543.037518026596,8543.037518026596,9.703613266983224,8543.037518026593,optimize_single_point_makespan_lssp,8543.037518026596,0.0069618225097656,8543.037518026596,8543.037518026596,,8543.037518026596,,,,,,,,,,,True,True,False,0.0,,0.0,2635.2117068807243,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,2635.2117068807243,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:53:58,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,45,944.9410604384876,9334.125936923414,9.877998033646708,9334.125936923409,optimize_random_makespan_lssp,9334.125936923414,0.1710166931152343,9334.125936923414,9334.125936923414,,9334.125936923414,9334.125936923414,9.877998033646708,9334.125936923409,optimize_single_point_makespan_lssp,9334.125936923414,0.0069854259490966,9334.125936923414,9334.125936923414,,9334.125936923414,,,,,,,,,,,True,True,False,0.0,,0.0,2761.1251730487547,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,2761.1251730487547,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:54:16,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,46,891.069723087352,8626.334793531425,9.680875211025189,8626.334793531423,optimize_random_makespan_lssp,8626.334793531425,0.1702470779418945,8626.334793531425,8626.334793531425,,8626.334793531425,8626.334793531425,9.680875211025189,8626.334793531423,optimize_single_point_makespan_lssp,8626.334793531425,0.0071513652801513,8626.334793531425,8626.334793531425,,8626.334793531425,,,,,,,,,,,True,True,False,0.0,,0.0,2798.1422078098453,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,2798.1422078098453,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:54:34,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,47,897.9128028241038,8957.762373480502,9.97620520089107,8957.7623734805,optimize_random_makespan_lssp,8957.762373480502,0.1706852912902832,8957.762373480504,8957.762373480502,,8957.762373480502,8957.762373480502,9.97620520089107,8957.7623734805,optimize_single_point_makespan_lssp,8957.762373480502,0.0070908069610595,8957.762373480504,8957.762373480502,,8957.762373480502,,,,,,,,,,,True,True,False,0.0,,0.0,2820.366370067309,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,2820.366370067309,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:54:53,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,48,868.9695660295871,8532.057671109735,9.818592048158372,8532.057671109736,optimize_random_makespan_lssp,8532.057671109735,0.1705358028411865,8532.057671109735,8532.057671109735,,8532.057671109735,8532.057671109735,9.818592048158372,8532.057671109736,optimize_single_point_makespan_lssp,8532.057671109735,0.0070586204528808,8532.057671109735,8532.057671109735,,8532.057671109735,,,,,,,,,,,True,True,False,0.0,,0.0,3055.1767184728037,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,3055.1767184728037,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:55:11,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,49,878.2221206056221,8906.300060495521,10.14128413704011,8906.300060495514,optimize_random_makespan_lssp,8906.300060495521,0.1715242862701416,8906.300060495521,8906.300060495521,,8906.300060495521,8906.300060495521,10.14128413704011,8906.300060495514,optimize_single_point_makespan_lssp,8906.300060495521,0.0070183277130126,8906.300060495521,8906.300060495521,,8906.300060495521,,,,,,,,,,,True,True,False,0.0,,0.0,2574.201692559332,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,2574.201692559332,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:55:29,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,50,829.0647762352121,8791.053987688198,10.603579164957925,8791.053987688196,optimize_random_makespan_lssp,8791.053987688198,0.1717393398284912,8791.053987688198,8791.053987688198,,8791.053987688198,8791.053987688198,10.603579164957925,8791.053987688196,optimize_single_point_makespan_lssp,8791.053987688198,0.0071933269500732,8791.053987688198,8791.053987688198,,8791.053987688198,,,,,,,,,,,True,True,False,0.0,,0.0,2754.1174542492377,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,2754.1174542492377,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:55:35,20260408-145155,squeeze_net_tosa_area-0.10_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,42,863.2964840752181,,,,,,,,,,,,,,,,,,,,,7560.546860145995,8.75776398909468,10854.844582527645,optimize_single_point_makespan,7670.22527612678,211.5892810821533,7404.385975631892,7670.22527612678,7560.546860145995,7560.546860145995,,,,,,,,,,,,,,,,,True,True,False,0.0,,964.3473903008128,966.3818271271788,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:55:47,20260408-145058,squeeze_net_tosa_area-0.30_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.3,51,969.4998945368148,10010.557015369945,10.325485409312558,10010.557015369946,optimize_random_makespan_lssp,10010.557015369945,0.1705725193023681,10010.557015369945,10010.557015369945,,10010.557015369945,10010.557015369945,10.325485409312558,10010.557015369946,optimize_single_point_makespan_lssp,10010.557015369945,0.0073561668395996,10010.557015369945,10010.557015369945,,10010.557015369945,,,,,,,,,,,True,True,False,0.0,,0.0,2597.5806763481105,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,2597.5806763481105,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:57:12,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,42,863.2964840752181,8671.958553309743,10.04516839032344,8671.958553309745,optimize_random_makespan_lssp,8671.958553309743,2.9334969520568848,8671.958553309743,8671.958553309743,,8671.958553309743,8190.693059563392,9.487694217053878,9276.52037954661,optimize_single_point_makespan_lssp,8190.693059563392,0.0071313381195068,4514.296125985279,8190.693059563392,,4514.296125985279,,,,,,,,,,,True,True,False,0.0,,0.0,6764.672789890251,Valid solution; no area repair needed.,True,True,False,0.0,,6693.743952414895,6764.672789890251,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:58:43,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,43,924.8477550363816,9211.593475920748,9.960118760907177,9211.593475920748,optimize_random_makespan_lssp,9211.593475920748,2.921746730804444,9211.593475920748,9211.593475920748,,9211.593475920748,9211.593475920748,9.960118760907177,9211.593475920748,optimize_single_point_makespan_lssp,9211.593475920748,0.0072464942932128,9211.593475920748,9211.593475920748,,9211.593475920748,,,,,,,,,,,True,True,False,0.0,,0.0,5918.167737440698,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,5918.167737440698,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 14:59:08,20260408-145155,squeeze_net_tosa_area-0.10_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,43,924.8477550363816,,,,,,,,,,,,,,,,,,,,,7817.043783508211,8.4522492928587,11145.070301952805,optimize_single_point_makespan,7817.043783508211,213.11786150932312,7658.334652898438,7817.043783508211,8709.77843088843,7817.043783508211,,,,,,,,,,,,,,,,,True,True,False,0.0,,842.6093065197651,845.4525339200999,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:00:16,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,44,880.3975676869239,8543.037518026596,9.703613266983224,8543.037518026593,optimize_random_makespan_lssp,8543.037518026596,2.9418766498565674,8543.037518026596,8543.037518026596,,8543.037518026596,8347.369790499999,9.481363984717854,9448.503567261449,optimize_single_point_makespan_lssp,8347.369790499999,0.0070188045501708,4554.94273052591,8347.369790499999,,4554.94273052591,,,,,,,,,,,True,True,False,0.0,,0.0,6148.827316055023,Valid solution; no area repair needed.,True,True,False,0.0,,6102.611391228875,6148.827316055023,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:01:48,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,45,944.9410604384876,9334.125936923414,9.877998033646708,9334.125936923409,optimize_random_makespan_lssp,9334.125936923414,2.9164741039276123,9334.125936923414,9334.125936923414,,9334.125936923414,9334.125936923414,9.877998033646708,9334.125936923409,optimize_single_point_makespan_lssp,9334.125936923414,0.0071611404418945,9334.125936923414,9334.125936923414,,9334.125936923414,,,,,,,,,,,True,True,False,0.0,,0.0,6442.625403780427,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,6442.625403780427,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:02:37,20260408-145155,squeeze_net_tosa_area-0.10_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,44,880.3975676869239,,,,,,,,,,,,,,,,,,,,,7132.137121321788,8.101041373910327,11228.663947588257,optimize_single_point_makespan,7132.137121321788,209.06395077705383,6804.40640478877,7132.137121321788,7934.636379042755,7132.137121321788,,,,,,,,,,,,,,,,,True,True,False,0.0,,870.5874000199487,878.4039022935748,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:03:20,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,46,891.069723087352,8626.334793531425,9.680875211025189,8626.334793531423,optimize_random_makespan_lssp,8626.334793531425,2.9362146854400635,8626.334793531425,8626.334793531425,,8626.334793531425,8626.334793531425,9.680875211025189,8626.334793531423,optimize_single_point_makespan_lssp,8626.334793531425,0.007028579711914,8626.334793531425,8626.334793531425,,8626.334793531425,,,,,,,,,,,True,True,False,0.0,,0.0,6528.998484889638,Valid solution; no area repair needed.,True,True,False,0.0,,0.0,6528.998484889638,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:04:52,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,47,897.9128028241038,8957.762373480502,9.97620520089107,8957.7623734805,optimize_random_makespan_lssp,8957.762373480502,2.9095208644866943,8957.762373480504,8957.762373480502,,8957.762373480502,8936.926340931948,9.953000238802302,10235.9408578963,optimize_single_point_makespan_lssp,8936.926340931948,0.0073828697204589,3976.587927864972,8936.926340931948,,3976.587927864972,,,,,,,,,,,True,True,False,0.0,,0.0,6580.854863490387,Valid solution; no area repair needed.,True,True,False,0.0,,6557.883490506083,6580.854863490387,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:06:24,20260408-145155,squeeze_net_tosa_area-0.10_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,45,944.9410604384876,,,,,,,,,,,,,,,,,,,,,8004.329433870502,8.470718195012287,10871.647956485367,optimize_single_point_makespan,8004.329433870502,226.04670429229736,7564.827784133841,8004.329433870502,8167.245910517134,8004.329433870502,,,,,,,,,,,,,,,,,True,True,False,0.0,,919.846775032448,920.3750576829184,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:06:25,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,48,868.9695660295871,8532.057671109735,9.818592048158372,8532.057671109736,optimize_random_makespan_lssp,8532.057671109735,2.949681043624878,8532.057671109735,8532.057671109735,,8532.057671109735,7241.482776134109,8.33341357306816,8346.325054981717,optimize_single_point_makespan_lssp,7241.482776134109,0.0070159435272216,4538.005483406823,7241.482776134109,,4538.005483406823,,,,,,,,,,,True,True,False,0.0,,0.0,7128.745676436541,Valid solution; no area repair needed.,True,True,False,0.0,,7085.934339832641,7128.745676436541,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 15:07:55,20260408-145058,squeeze_net_tosa_area-0.70_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.7,49,878.2221206056221,8906.300060495521,10.14128413704011,8906.300060495514,optimize_random_makespan_lssp,8906.300060495521,2.941963195800781,8906.300060495521,8906.300060495521,,8906.300060495521,8194.039403680308,9.330258497735969,9357.835421915795,optimize_single_point_makespan_lssp,8194.039403680308,0.0070528984069824,3852.069841501866,8194.039403680308,,3852.069841501866,,,,,,,,,,,True,True,False,0.0,,0.0,6006.470615971775,Valid solution; no area repair needed.,True,True,False,0.0,,5952.694339217934,6006.470615971775,Valid solution; no area repair needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
