SimTime,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,mip_opt_cost,mip_opt_ratio,mip_partition_cost,mip_bb,mip_makespan,mip_time
2026-02-13 13:17:40,config_mkspan_area_0.9_hw_0.5_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.5,0.5,1.0,0.9,2,4376.8585220504565,2517.845552145811,0.5752631800779018,5422.743040475549,milp_eval,2517.845552145811,0.0
2026-02-13 13:17:58,config_mkspan_area_0.9_hw_0.5_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.5,0.5,1.0,0.9,3,4662.111526802229,2392.11019844838,0.51309587612743,5886.028239752964,milp_eval,2392.11019844838,0.0
2026-02-13 13:18:18,config_mkspan_area_0.9_hw_0.7_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.7,0.5,1.0,0.9,0,6335.537805263548,3829.4859583572643,0.6044452856355363,7587.291279078798,milp_eval,3829.4859583572643,0.0
2026-02-13 13:18:38,config_mkspan_area_0.9_hw_0.7_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.7,0.5,1.0,0.9,1,6427.589286446364,3670.968703280445,0.5711268314889518,7807.044629520329,milp_eval,3670.968703280445,0.0
2026-02-13 13:18:57,config_mkspan_area_0.9_hw_0.7_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.7,0.5,1.0,0.9,2,5802.96205985839,3524.829270325632,0.6074189756828513,6822.161859445795,milp_eval,3524.829270325632,0.0
2026-02-13 13:19:16,config_mkspan_area_0.9_hw_0.7_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.7,0.5,1.0,0.9,3,6234.425890017459,3348.8342715578733,0.5371519897156873,7523.990936302959,milp_eval,3348.8342715578733,0.0
2026-02-13 13:19:36,config_mkspan_area_0.9_hw_0.9_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.9,0.5,1.0,0.9,0,7264.782598686485,4684.290846858378,0.6447943600824787,10118.1483778185,milp_eval,4684.290846858378,0.0
2026-02-13 13:19:56,config_mkspan_area_0.9_hw_0.9_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.9,0.5,1.0,0.9,1,7443.158746823389,4695.499975052846,0.6308477535907459,9672.887915826805,milp_eval,4695.499975052846,0.0
2026-02-13 13:20:15,config_mkspan_area_0.9_hw_0.9_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.9,0.5,1.0,0.9,2,6679.6659042302035,4471.217278519374,0.6693773824358149,9338.830327293399,milp_eval,4471.217278519374,0.0
2026-02-13 13:20:35,config_mkspan_area_0.9_hw_0.9_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.9,0.5,1.0,0.9,3,7200.048077663514,4282.416925353424,0.5947761569313174,9587.062450182975,milp_eval,4282.416925353424,0.0
