SimTime,LogFile,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,PSO_best_c1,PSO_best_c2,PSO_best_w,DPSO_best_c1,DPSO_best_c2,DPSO_best_w,Random_best,Greedy_best,PSO_best,DPSO_best,LB_Naive,Random_ratio,Greedy_ratio,PSO_ratio,DPSO_ratio,random_makespan,pso_makespan,dpso_makespan,greedy_makespan
2025-07-17 18:57:44,taskgraph-squeeze_net_tosa_area-0.50_hwscale-0.3_hwvar-10.00_comm-0.50_seed-42_20250717_183042.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,10.0,0.5,0.5,42,1.525,0.1,1.05,0.575,0.1,0.575,12447.550210451924,10646.749719186155,8333.462708801124,11776.39553178641,4053.992297467626,3.0704424915230923,2.626238270318563,2.055618782010691,2.904888482186479,9806.12832658427,8231.298490847876,8785.331460859341,6627.907806991982
2025-07-17 18:58:20,taskgraph-anomaly_detection_tosa_area-0.30_hwscale-0.3_hwvar-10.00_comm-10.00_seed-42_20250717_185039.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,10.0,0.3,42,0.575,0.1,1.05,1.05,0.1,0.575,20426.96362324463,25585.329447612155,3023.0020527059605,17141.675634505886,1151.527430832774,17.739016089674944,22.21860180014043,2.6252106304751712,14.88603325941544,15414.295872642468,3023.0020527059614,10391.268420258015,13680.192980799347
2025-07-17 18:58:23,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-0.50_comm-1.00_seed-42_20250717_185041.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,1.0,0.5,42,1.525,0.1,1.525,1.525,0.1,0.575,3341.4768737563327,3813.8037402775367,2905.55973388769,2895.729066158173,838.2862715330436,3.9860808738350166,4.549524273256816,3.4660709981257978,3.454343897177885,2208.2734786285164,2905.5597338876896,2499.9199683470897,2867.3919200785763
2025-07-17 18:58:27,taskgraph-anomaly_detection_tosa_area-0.30_hwscale-0.3_hwvar-10.00_comm-0.50_seed-42_20250717_185035.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,0.5,0.3,42,1.05,0.1,1.05,1.525,0.1,0.575,3537.7430231037984,2636.900208454688,2518.5853427147713,3251.302906906848,1151.527430832774,3.072217759107428,2.28991523592947,2.1871692113259984,2.8234697844371244,3038.9032915993935,2456.4061182067135,2843.3738773447744,2041.6433851140464
2025-07-17 18:58:31,taskgraph-squeeze_net_tosa_area-0.50_hwscale-0.3_hwvar-10.00_comm-1.00_seed-42_20250717_183051.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,10.0,1.0,0.5,42,1.05,0.1,1.05,0.575,0.1,0.575,16797.900148400306,17177.29793457039,8405.026867838615,16335.009100959283,4053.992297467626,4.14354515643587,4.2371313693172015,2.07327154348293,4.029363625373225,11770.470836573135,8329.804009887788,11856.809739864686,9221.17039734384
2025-07-17 18:58:35,taskgraph-anomaly_detection_tosa_area-0.30_hwscale-0.3_hwvar-10.00_comm-1.00_seed-42_20250717_185037.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,1.0,0.3,42,0.575,0.1,1.05,1.05,0.1,0.575,4598.520397597581,3844.7122736735005,2892.977155899317,3956.078024467671,1151.527430832774,3.993409340038017,3.338793476151098,2.5122954768060914,3.4355048073901915,3600.8409345887703,2670.6116064483376,3564.0892506961222,2654.1986269922195
2025-07-17 18:58:35,taskgraph-anomaly_detection_tosa_area-0.30_hwscale-0.3_hwvar-10.00_comm-5.00_seed-42_20250717_185038.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,5.0,0.3,42,0.575,0.1,1.05,1.05,0.1,0.575,11649.528885497517,13507.208795424014,3023.0020527059605,10139.959183644065,1151.527430832774,10.116588257973747,11.729819397924135,2.6252106304751712,8.805660127706155,9143.195010196441,3023.0020527059614,6640.21883254646,7554.640562017612
2025-07-17 18:58:42,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-0.50_comm-5.00_seed-42_20250717_185045.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,5.0,0.5,42,0.575,0.1,1.05,0.575,0.1,1.05,9121.08806478685,14527.977011485968,3023.0020527059605,6927.947614349921,838.2862715330436,10.880636334538034,17.330567736624687,3.6061691039954,8.264417359096445,6678.169795886457,3023.0020527059614,4402.530525830735,10235.411749464343
2025-07-17 18:58:47,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-0.50_comm-0.50_seed-42_20250717_185041.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,0.5,0.5,42,0.575,0.1,1.05,0.575,0.1,1.05,2515.061270664697,2474.5320813764843,1926.995538620118,2323.529581173514,838.2862715330436,3.0002415118467773,2.9518938403358344,2.2987320728705973,2.7717614615402,1948.4595731007876,1685.4448173992969,2092.681871752338,2001.326171277003
2025-07-17 18:58:52,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-1.00_comm-0.50_seed-42_20250717_185056.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,0.5,0.5,42,1.05,0.1,1.05,1.05,0.1,1.05,2505.429099024711,2636.6756015033498,1837.9043552453104,2225.751663457107,841.1905888876021,2.9784321557114812,3.1344568476332015,2.184884590394397,2.645954071360286,1938.8274014608012,1766.6830005979753,1956.8944906940046,1993.5856257119738
2025-07-17 18:58:52,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-1.00_comm-1.00_seed-42_20250717_185055.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,1.0,0.5,42,1.525,0.1,1.05,0.575,0.1,1.05,3331.8447021163465,4138.075602636368,2918.0494402178174,2926.4358650844465,841.1905888876021,3.960867782083021,4.9193080109331655,3.468951601178363,3.478921309562428,2198.6413069885302,2775.6067309231503,2303.7588852949793,2851.8956510536186
2025-07-17 18:58:53,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-0.50_comm-10.00_seed-42_20250717_185048.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,10.0,0.5,42,0.575,0.1,1.05,0.575,0.1,1.05,16113.206003345662,27920.693600496506,3023.0020527059605,11238.43698516436,838.2862715330436,19.221603109255394,33.306872065834526,3.6061691039954,13.406442842743564,12031.664623004259,3023.0020527059614,7333.990839414714,19765.677114911377
2025-07-17 18:58:54,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-1.00_comm-5.00_seed-42_20250717_185101.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,5.0,0.5,42,0.575,0.1,1.05,1.525,0.1,1.05,9177.799605569604,16149.275611700525,3023.0020527059605,7479.97873506659,841.1905888876021,10.910487738226372,19.19811731733289,3.5937183471151353,8.89213316682273,6694.469794530707,3023.0020527059614,4459.353071447816,10158.164640854626
2025-07-17 18:59:26,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-1.00_comm-10.00_seed-42_20250717_185124.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,10.0,0.5,42,0.575,0.1,1.05,0.575,0.1,1.05,16169.917544128417,31163.27562303072,3023.0020527059605,12115.086139372544,841.1905888876021,19.222656265700333,37.04662895033255,3.5937183471151353,14.402308227667694,12047.964621648507,3023.0020527059614,5573.861933625158,19610.872771702372
2025-07-17 18:59:42,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-5.00_comm-1.00_seed-42_20250717_185151.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,1.0,0.5,42,1.05,0.1,1.05,1.525,0.1,0.575,3898.992699423208,3273.3694182233994,2813.3498907904245,3259.866543387688,1063.5783614517968,3.6659195417449424,3.0776946362045314,2.6451740584024006,3.0649989333535634,2765.789304295392,2636.5299432481406,2791.862725254153,2634.3083516562347
2025-07-17 18:59:48,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-5.00_comm-0.50_seed-42_20250717_185143.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,0.5,0.5,42,1.525,0.1,1.05,1.05,0.1,1.05,3069.0742954309167,2225.0263165067613,2332.910472269264,2530.9584482403634,1063.5783614517968,2.885611823882534,2.09201916581828,2.1934542454256163,2.379663351542406,2592.7633365576385,2154.7341248546877,2251.4372542635056,1905.4957832231783
2025-07-17 18:59:58,taskgraph-squeeze_net_tosa_area-0.50_hwscale-0.3_hwvar-10.00_comm-10.00_seed-42_20250717_183307.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,10.0,10.0,0.5,42,0.575,0.1,1.05,1.525,0.1,0.575,92867.14688117935,134727.16581148654,8554.903470442063,85258.70675686246,4053.992297467626,22.907578521841273,33.233207151292675,2.1102416686351337,21.030801368349987,48386.08868334849,8554.90347044206,48480.730346777054,58679.87095342687
2025-07-17 19:00:06,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-5.00_comm-5.00_seed-42_20250717_185159.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,5.0,0.5,42,0.575,0.1,1.05,1.05,0.1,1.05,9859.58911953306,11660.114231956517,3023.0020527059605,7604.347057093728,1063.5783614517968,9.270204694720007,10.963098399294553,2.842293677900261,7.149776013413535,7341.162584976384,3023.0020527059614,5520.033591204275,8464.808899120691
2025-07-17 19:00:20,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-5.00_comm-10.00_seed-42_20250717_185202.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,10.0,0.5,42,0.575,0.1,1.05,0.575,0.1,1.05,16851.707058091873,22143.54524912291,3023.0020527059605,11745.589114919485,1063.5783614517968,15.844349291846346,20.819853103157076,2.842293677900261,11.043463782853404,12339.398397473999,3023.0020527059614,6069.782076455805,15752.934583451262
2025-07-17 19:00:22,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-0.50_seed-42_20250717_183334.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,0.5,0.5,0.9,42,1.05,0.1,1.05,1.525,0.1,1.525,9074.44725775269,4284.543617343079,3717.1974672781007,3987.6257771981323,2543.772727076388,3.5673184011930754,1.6843264226153551,1.4612930737528407,1.5676030074358078,6733.97932719477,3172.0941955371813,3304.916913995909,3550.5491613976606
2025-07-17 19:01:19,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-1.00_seed-42_20250717_183413.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,0.5,1.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,13330.012651246145,5965.114252871043,4463.632540712649,5078.021416239534,2543.772727076388,5.240252994836772,2.3449871088628567,1.7547293015609913,1.9962559399226723,8861.252849434299,3383.1927065324912,3879.713540269198,4603.566660580411
2025-07-17 19:02:00,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-10.00_comm-0.50_seed-42_20250717_185403.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,0.5,0.5,42,1.525,0.1,1.05,1.525,0.1,1.05,3369.012899551322,2359.3901088376883,2523.735485506414,2836.930390031793,1151.527430832774,2.925690530111717,2.048922192961916,2.191641656057878,2.4636238044109393,2667.9021987992173,2389.8959881363785,2347.4637361026357,1973.6556536403737
2025-07-17 19:02:22,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-10.00_comm-1.00_seed-42_20250717_185432.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,1.0,0.5,42,1.05,0.1,1.05,1.525,0.1,0.575,4375.003110636996,3500.146670328582,2821.9391900189685,3718.066055457628,1151.527430832774,3.7993042922764197,3.039568643012966,2.4506052695402736,3.228812406812365,3550.635157091212,2697.580741002853,3134.7539079061594,2728.677759933954
2025-07-17 19:02:26,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-10.00_seed-42_20250717_183623.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,0.5,10.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,89600.00928774447,36215.3856923744,8551.097878339411,22975.324608093637,2543.772727076388,35.22327617323096,14.23687946131788,3.3615809255755993,9.031987945912002,42313.46531737669,8510.437207270856,12477.254626188444,23806.78216045263
2025-07-17 19:02:39,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-10.00_comm-5.00_seed-42_20250717_185439.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,5.0,0.5,42,0.575,0.1,1.05,1.525,0.1,0.575,10829.006881186539,12626.199162255743,3023.0020527059605,8652.794888763625,1151.527430832774,9.40403727365409,10.964740243421378,2.6252106304751712,7.514189117063416,8310.580346629866,3023.0020527059614,6711.832214587169,8768.854610282606
2025-07-17 19:02:44,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-5.00_seed-42_20250717_183609.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,0.5,5.0,0.9,42,0.575,0.1,1.525,1.05,0.1,1.525,47346.11652814307,19409.67933709476,8522.52625690426,13032.378390396912,2543.772727076388,18.612557648795523,7.6302725988428675,3.3503489388768553,5.123247942584596,23359.489016940573,8475.15994357352,7659.012604715252,13125.719505064957
2025-07-17 19:03:03,taskgraph-anomaly_detection_tosa_area-0.50_hwscale-0.3_hwvar-10.00_comm-10.00_seed-42_20250717_185459.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,10.0,0.5,42,0.575,0.1,1.05,1.05,0.1,1.05,17821.12481974535,24033.764777164688,3023.0020527059605,13738.638361765288,1151.527430832774,15.476074944091673,20.871204743931887,2.6252106304751712,11.930795562403262,12792.397266223361,3023.0020527059614,8057.061585068324,16319.075673218418
2025-07-17 19:03:22,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-5.00_seed-42_20250717_185535.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,5.0,0.9,42,1.525,0.1,0.575,1.05,0.1,1.525,9121.08806478685,5102.985189355431,1873.6603538515851,2091.748221909576,838.2862715330436,10.880636334538034,6.0874015985293175,2.2351080024548975,2.4952671813224647,6678.169795886457,1873.6603538515847,1445.995680308287,3740.3962756187602
2025-07-17 19:03:24,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-1.00_seed-42_20250717_185532.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,1.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,3041.741638508288,1703.8367833108543,1164.0030729310665,1188.1505668903656,838.2862715330436,3.6285237415920015,2.0325237823529028,1.388550799958059,1.4173565847827807,2225.8345528166083,1034.852564610809,1059.0000585701082,1324.578220934284
2025-07-17 19:03:28,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-10.00_seed-42_20250717_185536.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,10.0,0.9,42,1.525,0.1,0.575,1.05,0.1,1.525,16113.206003345662,9351.920696911151,2716.150900704253,3221.245290683589,838.2862715330436,19.221603109255394,11.155998868749833,3.2401233241443914,3.842655426997069,12031.664623004259,2716.150900704253,1929.7402074810118,6962.646848722924
2025-07-17 19:03:31,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-0.50_comm-0.50_seed-42_20250717_185527.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,0.5,0.5,0.9,42,1.05,0.1,1.05,0.575,0.1,1.05,2232.9050431017863,1278.9432325552825,1031.3164068773378,1116.448245876528,838.2862715330436,2.663654552064043,1.5256640553308514,1.2302675612130496,1.3318221755377033,1824.9515002559453,1008.6596842327912,1055.0745973034018,1089.3139513669976
2025-07-17 19:03:40,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-1.00_comm-0.50_seed-42_20250717_185544.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,0.5,0.9,42,1.05,0.1,1.05,0.575,0.1,1.05,2219.8625362117536,1240.3460958830678,1028.8448600944141,1112.2456958872544,841.1905888876021,2.6389531285024477,1.474512568576537,1.2230817530364524,1.3222279357144235,1811.9089933659127,1006.1881374498673,911.6491509286836,1050.7168146947824
2025-07-17 19:03:46,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-1.00_comm-1.00_seed-42_20250717_185554.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,1.0,0.9,42,0.575,0.1,1.05,0.575,0.1,1.05,3028.6991316182553,1628.592086247977,1008.0742585783019,1239.4245622408644,841.1905888876021,3.6004909845977164,1.936055999392054,1.1983898439845697,1.4734170574588696,2212.792045926575,1008.0742585783019,1028.0169795204893,1249.3335238714062
2025-07-17 19:03:49,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-1.00_comm-5.00_seed-42_20250717_185554.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,5.0,0.9,42,1.525,0.1,0.575,1.05,0.1,1.525,9177.799605569604,4734.560009167254,1891.9894627738756,2091.749719301541,841.1905888876021,10.910487738226372,5.628403445916196,2.2491804922304937,2.486653734521316,6694.469794530707,1891.9894627738759,1445.9971777002525,3370.134009549123
2025-07-17 19:04:41,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-1.00_comm-10.00_seed-42_20250717_185628.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,1.0,10.0,0.9,42,1.525,0.1,0.575,1.05,0.1,1.525,16169.917544128417,8617.019912816351,2734.480009626544,3221.246788075554,841.1905888876021,19.222656265700333,10.243837754071375,3.2507258708667255,3.8293899511350444,12047.964621648507,2734.480009626545,1929.741704872977,6225.908978746668
2025-07-17 19:04:48,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-5.00_comm-0.50_seed-42_20250717_185632.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,0.5,0.9,42,0.575,0.1,1.05,0.575,0.1,1.05,2771.476562730892,1768.2438517994158,1581.4535132154135,1704.0881990757075,1063.5783614517968,2.605803825256274,1.6625421462935204,1.4869177209065358,1.6022215765555885,2337.77820670998,1538.8903157587572,1577.046258504672,1677.8798292740207
2025-07-17 19:05:27,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-5.00_comm-1.00_seed-42_20250717_185708.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,1.0,0.9,42,1.05,0.1,1.05,1.05,0.1,1.525,3667.584396642607,2444.688691044413,1817.064894707543,1991.140991351834,1063.5783614517968,3.448344315350974,2.2985506095736894,1.7084447752652925,1.8721149879675094,2851.6773109509277,1731.9384997942313,1945.8275460627392,2263.9606459936235
2025-07-17 19:05:29,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-5.00_comm-5.00_seed-42_20250717_185717.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,5.0,0.9,42,1.525,0.1,0.575,1.05,0.1,1.525,9859.58911953306,7856.247405004389,2770.43880838789,2967.108057867139,1063.5783614517968,9.270204694720007,7.3866183158150385,2.604828105572032,2.7897409024164443,7341.162584976384,2543.8715819424206,2321.3555162658504,6952.607179750441
2025-07-17 19:05:37,taskgraph-rez_net_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-0.50_seed-42_20250717_181307.log,soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,358,0.3,10.0,0.5,0.9,42,1.05,0.1,1.05,0.575,0.1,1.05,28976.80062352172,18860.93550905546,18118.192799928143,24707.29775486137,8794.0104545671,3.295060970557847,2.144747906145618,2.0602878394940505,2.8095597432488644,21637.512943581114,17900.842031359047,20888.848698652728,15684.780551075188
2025-07-17 19:05:42,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-5.00_comm-10.00_seed-42_20250717_185728.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,5.0,10.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,16851.707058091873,14620.695797454358,3023.0020527059605,4096.605126641151,1063.5783614517968,15.844349291846346,13.746702948616724,2.842293677900261,3.851719135249459,12339.398397473999,3023.0020527059614,2805.100043438574,12999.038812801537
2025-07-17 19:05:53,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-0.50_seed-42_20250717_185732.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,0.5,0.9,42,0.575,0.1,1.05,0.575,0.1,1.05,2991.746663191194,2025.9673698480062,1977.2080675246648,2182.51077075204,1151.527430832774,2.598068081650118,1.7593739546289795,1.717030801510969,1.8953180899682682,2558.0483071702806,1926.3604066307466,1987.0281000740486,1966.0358098139295
2025-07-17 19:06:03,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-5.00_seed-42_20250717_185743.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,5.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,10829.006881186539,7840.078760631113,3023.0020527059605,4280.798348145651,1151.527430832774,9.40403727365409,6.8084168476657485,2.6252106304751712,3.71749576564565,8310.580346629866,3023.0020527059614,3635.045806544362,7240.763160290351
2025-07-17 19:06:04,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-10.00_seed-42_20250717_185748.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,10.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,17821.12481974535,14300.202528167898,3023.0020527059605,5410.295416919664,1151.527430832774,15.476074944091673,12.418464506595491,2.6252106304751712,4.698364339446945,12792.397266223361,3023.0020527059614,4118.790333717087,13101.57132748638
2025-07-17 19:06:05,taskgraph-anomaly_detection_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-1.00_seed-42_20250717_185738.log,soda-benchmark-graphs/tflite-graphs/anomaly_detection_tosa.dot,64,0.3,10.0,1.0,0.9,42,1.05,0.1,1.05,0.575,0.1,1.05,4004.1114353844514,2671.979746601685,2237.9450015859693,2624.2437875485602,1151.527430832774,3.4772175878508733,2.320378720521954,1.9434578297170988,2.2789242507672887,3136.714723342626,2152.8186066726576,2113.438878397023,2552.116626533532
2025-07-17 19:06:17,taskgraph-rez_net_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-1.00_seed-42_20250717_181312.log,soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,358,0.3,10.0,1.0,0.9,42,1.525,0.1,1.05,1.05,0.1,1.525,39437.418576454955,23477.037378610796,18240.915205336583,28762.191975794747,8794.0104545671,4.4845771767275355,2.669662209284523,2.074243065729278,3.270657014156417,24942.049365706083,18231.02806845837,24683.974878669917,17223.099166178774
2025-07-17 19:07:17,taskgraph-rez_net_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-10.00_seed-42_20250717_181317.log,soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,358,0.3,10.0,10.0,0.9,42,1.05,0.1,1.525,1.525,0.1,1.525,214630.91648487185,106566.87103060687,18285.63423931234,79732.59667413041,8794.0104545671,24.406488665635482,12.11811966578482,2.079328235255377,9.066693414347935,93593.69977728417,18273.431335076624,40010.582737525874,45862.81715725777
2025-07-17 19:07:39,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-1.00_comm-10.00_seed-42_20250717_184145.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,1.0,10.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,89655.98148533393,31392.667447141357,8554.903470442063,23069.021434175018,2684.949491505328,33.392055146284314,11.692088639455534,3.186243725443685,8.591975941134475,42363.05719985263,8554.90347044206,12561.624080369065,23747.145240561076
2025-07-17 19:08:10,taskgraph-rez_net_tosa_area-0.90_hwscale-0.3_hwvar-10.00_comm-5.00_seed-42_20250717_181317.log,soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,358,0.3,10.0,5.0,0.9,42,1.05,0.1,1.525,1.525,0.1,1.525,118043.34760933183,60405.852335053496,18279.532787194476,52004.6000840043,8794.0104545671,13.423152976583847,6.868976634395765,2.0786344161896175,5.913638646744628,51913.885327558804,18273.431335076624,31891.26610120631,29529.648087007605
2025-07-17 19:08:14,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-5.00_comm-5.00_seed-42_20250717_184202.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,5.0,5.0,0.9,42,0.575,0.1,1.05,1.05,0.1,1.525,48827.424515143226,29846.81022739221,8532.12042002092,15831.43588199218,3672.7132437060673,13.29464656649109,8.126637787074916,2.3231109683399387,4.310555938207953,24911.09789417613,8462.622333818961,10123.831265306257,16566.194231743135
2025-07-17 19:08:23,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-1.00_comm-0.50_seed-42_20250717_184142.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,1.0,0.5,0.9,42,1.525,0.1,0.575,1.05,0.1,1.525,9185.90158250062,4162.129170702485,3809.3549054757336,4133.65857835832,2684.949491505328,3.4212567542008054,1.550170378947788,1.418780843933121,1.539566606908783,6841.080520290104,3187.335715990379,3509.4623117542396,3692.0068893911093
2025-07-17 19:08:38,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-1.00_comm-5.00_seed-42_20250717_184143.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,1.0,5.0,0.9,42,0.575,0.1,1.525,1.05,0.1,1.525,47402.08872573252,17060.80519638405,8533.6923525963,13126.075216478293,2684.949491505328,17.654741318488025,6.354236923398824,3.1783437191631676,4.888760573711615,23434.010418835816,8486.326039265557,7743.382058895877,13170.500404008366
2025-07-17 19:08:38,taskgraph-squeeze_net_tosa_area-0.90_hwscale-0.3_hwvar-5.00_comm-1.00_seed-42_20250717_184201.log,soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,175,0.3,5.0,1.0,0.9,42,1.525,0.1,0.575,1.05,0.1,1.525,15024.310307462114,9160.584805507198,7551.691124579627,7877.078907834803,3672.7132437060673,4.090793184904727,2.4942281625731884,2.056161378109486,2.1447574000866423,10022.075000713858,6561.8638565743895,6637.516561736116,6315.686218749057
