SimTime,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,greedy_opt_cost,greedy_opt_ratio,greedy_partition_cost,greedy_bb,greedy_makespan,random_opt_cost,random_opt_ratio,random_partition_cost,random_bb,random_makespan,pso_opt_cost,pso_opt_ratio,pso_partition_cost,pso_bb,pso_makespan,dbpso_opt_cost,dbpso_opt_ratio,dbpso_partition_cost,dbpso_bb,dbpso_makespan,clpso_opt_cost,clpso_opt_ratio,clpso_partition_cost,clpso_bb,clpso_makespan,ccpso_opt_cost,ccpso_opt_ratio,ccpso_partition_cost,ccpso_bb,ccpso_makespan,esa_opt_cost,esa_opt_ratio,esa_partition_cost,esa_bb,esa_makespan,shade_opt_cost,shade_opt_ratio,shade_partition_cost,shade_bb,shade_makespan,jade_opt_cost,jade_opt_ratio,jade_partition_cost,jade_bb,jade_makespan,gl25_opt_cost,gl25_opt_ratio,gl25_partition_cost,gl25_bb,gl25_makespan
2025-07-23 10:07:57,config_default_tflite-graphs_keyword_spotting_tosa_area-0.5_hwvar-0.5_comm-5.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,0.5,5,0.5,42,1704.335428161059,35362.02828617997,20.748279770452715,35362.02828617997,None,24035.640771400682,5852.826836375508,3.434081542675306,5852.826836375508,optimize_random,5852.826836375507,5786.648916635066,3.395252378740219,5786.648916635066,optimize_swarm,5784.961761363011,5852.826836375508,3.434081542675306,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5462.33811634527,3.2049665964164187,5462.33811634527,optimize_single_point,4972.570941313927
2025-07-23 10:07:58,config_default_tflite-graphs_keyword_spotting_tosa_area-0.1_hwvar-0.5_comm-1.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,0.5,1,0.1,42,1704.335428161059,10446.92898121056,6.1296202664064605,10446.92898121056,None,7855.077034211165,5852.826836375508,3.434081542675306,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_swarm,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507
2025-07-23 10:08:03,config_default_tflite-graphs_keyword_spotting_tosa_area-0.5_hwvar-1.0_comm-5.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,1,5,0.5,42,1784.29043748416,38505.13045222294,21.580080038155092,38505.13045222294,None,25561.648626137114,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_random,5852.826836375507,5785.583285399781,3.2425120730666595,5785.583285399781,optimize_swarm,5783.896130127725,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507
2025-07-23 10:08:05,config_default_tflite-graphs_keyword_spotting_tosa_area-0.9_hwvar-1.0_comm-1.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,1,1,0.9,42,1784.29043748416,3638.6616860262166,2.0392765715634895,3638.6616860262166,None,2813.138201332659,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_random,5852.826836375507,2717.6156890044035,1.523079220687988,2717.6156890044035,optimize_swarm,2288.4667445451455,3477.5796807397523,1.9489986650621303,3477.5796807397523,optimize_random,3060.1253644215244,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,3212.8668703985063,1.800641197701329,3212.8668703985063,optimize_single_point,2586.341410649645,3245.2503596532597,1.8187904230597376,3245.2503596532597,optimize_single_point,3133.6275979369775,2440.177406808697,1.3675898023918875,2440.177406808697,optimize_single_point,2318.9336807269624
2025-07-23 10:08:05,config_default_tflite-graphs_keyword_spotting_tosa_area-0.5_hwvar-5.0_comm-0.5,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,5,0.5,0.5,42,2285.999286449433,6714.411644101844,2.9371888626135707,6714.411644101844,None,5118.036519604859,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,5643.012925932053,2.4685103619155826,5643.012925932053,optimize_swarm,5598.6733708858665,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,4527.25739751558,1.980428176137895,4527.25739751558,optimize_single_point,4005.347296350807,5086.618042210268,2.225117948357149,5086.618042210268,optimize_single_point,4616.374938258646,5312.64991306028,2.3239945631443213,5312.64991306028,optimize_single_point,4688.186938661666,4420.56511233308,1.9337561208074612,4420.56511233308,optimize_single_point,3967.5867387237063
2025-07-23 10:08:15,config_default_tflite-graphs_keyword_spotting_tosa_area-0.9_hwvar-0.5_comm-1.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,0.5,1,0.9,42,1704.335428161059,3094.250479958659,1.8155173147443682,3094.250479958659,None,2296.843576479024,5852.826836375508,3.434081542675306,5852.826836375508,optimize_random,5852.826836375507,2598.0115978968925,1.524354628184952,2598.0115978968925,optimize_swarm,2154.220019147987,3336.7529524462475,1.9578029637314596,3336.7529524462475,optimize_random,2698.9955013757726,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,4243.292378489511,2.4897049655700294,4243.292378489511,optimize_single_point,3170.118247423628,3491.675980447971,2.0487023403693567,3491.675980447971,optimize_single_point,2821.374467199358,2508.9048868229083,1.4720722490231646,2508.9048868229083,optimize_single_point,2305.1491070190095
2025-07-23 10:08:16,config_default_tflite-graphs_keyword_spotting_tosa_area-0.9_hwvar-0.5_comm-0.5,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,0.5,0.5,0.9,42,1704.335428161059,2415.315271530636,1.4171595752936432,2415.315271530636,None,2016.6118197908188,5852.826836375508,3.434081542675306,5852.826836375508,optimize_random,5852.826836375507,2219.5687500371887,1.3023074644596546,2219.5687500371887,optimize_swarm,2069.2557240587275,2529.7909783205846,1.4843269326685147,2529.7909783205846,optimize_random,2317.6266111893237,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,5846.494473985381,3.4303660989395857,5846.494473985381,optimize_single_point,4582.7811543344515,5852.826836375508,3.434081542675306,5852.826836375508,optimize_single_point,5852.826836375507,2317.585594810274,1.3598177662192346,2317.585594810274,optimize_single_point,2073.0223226002126,2189.1555827907173,1.2844628742786675,2189.1555827907173,optimize_single_point,2003.0104361160313,2176.6884437641215,1.2771479180672323,2176.6884437641215,optimize_single_point,1999.2336954351315
2025-07-23 10:08:17,config_default_tflite-graphs_keyword_spotting_tosa_area-0.1_hwvar-5.0_comm-5.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,5,5,0.1,42,2285.999286449433,28276.577171381738,12.36946019143354,28276.577171381738,None,20164.64959313203,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_swarm,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507
2025-07-23 10:08:33,config_default_tflite-graphs_keyword_spotting_tosa_area-0.9_hwvar-5.0_comm-0.5,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,5,0.5,0.9,42,2285.999286449433,4163.782750913018,1.8214278436543696,4163.782750913018,None,3544.794607741043,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,3580.412869534194,1.5662353399485167,3580.412869534194,optimize_swarm,3405.873889821343,4221.794841474165,1.8468049690563857,4221.794841474165,optimize_random,3742.701567434099,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,3854.8684563907605,1.686294689259533,3854.8684563907605,optimize_single_point,3321.1031760413307,3710.579237159687,1.6231760259745673,3710.579237159687,optimize_single_point,3298.7443351020984,3391.7493421002027,1.4837053371824092,3391.7493421002027,optimize_single_point,3263.2143150382512
2025-07-23 10:08:33,config_default_tflite-graphs_keyword_spotting_tosa_area-0.5_hwvar-5.0_comm-1.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,5,1,0.5,42,2285.999286449433,10831.95176219903,4.738388076674773,10831.95176219903,None,7683.200772209862,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,5666.041478204048,2.478584097462439,5666.041478204048,optimize_swarm,5625.66065418634,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5333.744856405675,2.33322245025279,5333.744856405675,optimize_single_point,4864.5996768839905,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5658.25837322166,2.475179413555264,5658.25837322166,optimize_single_point,4681.402714507858
2025-07-23 10:08:44,config_default_tflite-graphs_image_classification_tosa_area-0.9_hwvar-5.0_comm-5.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/image_classification_tosa.dot,121,0.3,5,5,0.9,42,2378.6189432432866,22846.739278590325,9.605043861055952,22846.739278590325,None,13175.234579985494,5945.446493169362,2.499537183144874,5945.446493169362,optimize_random,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_swarm,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_random,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_single_point,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_single_point,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_single_point,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_single_point,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_single_point,5945.44649316936,5945.446493169362,2.499537183144874,5945.446493169362,optimize_single_point,5945.44649316936
2025-07-23 10:08:55,config_default_tflite-graphs_keyword_spotting_tosa_area-0.9_hwvar-5.0_comm-1.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,5,1,0.9,42,2285.999286449433,5830.057646361402,2.550332224913564,5830.057646361402,None,4603.8540300665,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_random,5852.826836375507,4463.721434759446,1.9526346579453253,4463.721434759446,optimize_swarm,4040.690044961105,5121.8248082921045,2.240518988195844,5121.8248082921045,optimize_random,4599.664643462835,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,2.5602925036192805,5852.826836375508,optimize_single_point,5852.826836375507,4929.376521862177,2.156333359805367,4929.376521862177,optimize_single_point,4356.676353565477,5356.587420258892,2.343214826011006,5356.587420258892,optimize_single_point,4571.165503044251,3633.4567536664763,1.589439146024357,3633.4567536664763,optimize_single_point,3528.258318437111
2025-07-23 10:08:57,config_default_tflite-graphs_keyword_spotting_tosa_area-0.1_hwvar-1.0_comm-5.0,/people/mehr668/encode_scripts/hw_sw_partition_min_cut/soda-benchmark-graphs/tflite-graphs/keyword_spotting_tosa.dot,119,0.3,1,5,0.1,42,1784.29043748416,34324.31014000724,19.236952358722682,34324.31014000724,None,21969.173229929118,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_swarm,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_random,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507,5852.826836375508,3.2801985110831855,5852.826836375508,optimize_single_point,5852.826836375507
